disease,symptom,url_x,disease_cleaned,letter,name
Rosacea,hot baths,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,feeling and being sick,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,The advice below about skincare techniques may also help control your rosacea symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,Use a moisturiser to soothe skin if it feels sore,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,inflammation of the eyelids (blepharitis),https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Symptoms often begin with episodes of flushing, where the skin turns red for a short period, but other symptoms can develop as the condition progresses, such as:",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,azelaic acid cream or gel,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Although they’re not thought to be direct causes of the condition, many people with rosacea find certain triggers make their symptoms worse.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,humidity,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"If your symptoms are more severe, an oral antibiotic medication may be recommended as these can help reduce inflammation of the skin.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,pins and needles,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Rosacea is a relapsing condition, which means there are periods when symptoms are particularly bad, but less severe at others.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,eye pain,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,clonidine – a medication that relaxes the blood vessels,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Rosacea causes a range of symptoms, although not everyone will experience them all.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,spots (papules and pustules),https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,alcohol and caffeine,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"dryness and cracking of the skin, lips and nostrils",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Although they’re not thought to be direct causes of the condition, several triggers have been identified that may make rosacea worse.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,It’s not known what causes these abnormalities. But sun damage may be responsible for degeneration of the elastic tissue of the skin and the dilation of blood vessels.,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,flushing,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,deterioration in your vision,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,blood in your urine (haematuria),https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,sensitivity to light (photophobia),https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,blisters (in rare cases),https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,spicy foods,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"caffeine – found in tea, coffee and cola",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,permanent redness,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"It is currently uncertain whether the mite is a cause or an effect of rosacea, although some researchers have suggested the symptoms may be caused by the skin reacting to bacteria in the mites’ faeces.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,The main symptoms of rosacea include:,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,metronidazole cream or gel,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"In the most serious cases of rosacea the skin can thicken and form excess tissue, usually around the nose. This causes the nose to take on a large, bulbous appearance (rhinophyma).",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,feeling like there is something in your eyes,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"You’ll usually need to apply these topical treatments once or twice a day, taking care not to get them in your eyes or mouth. It may be several weeks before you notice any significant improvement in your symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,dry eyes,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"certain medicines – such as amiodarone, corticosteroids and high doses of vitamins B6 and B12",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,headaches,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,"Although rosacea can’t be cured, treatment can help keep the symptoms under control.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Rosacea,muscle or joint pain,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/rosacea/,rosacea,R,Rosacea
Scabies,wrists,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,"Scabies usually affects the whole body, apart from the head. Some areas are more likely to be affected, including the:",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,underarm area,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,folds of skin between fingers and toes,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,bottom,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,"Unlike normal scabies, a crusted scabies rash doesn’t usually itch. In crusted scabies, the increase in the number of mites causes thick, warty crusts to develop on the skin.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,groin,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,waist,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,The main symptoms of scabies are intense itching and a rash in areas of the body where the mites have burrowed.,https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scabies,"Everyone in your home needs to be treated at the same time, even if they do not have symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/scabies/,scabies,S,Scabies
Scarlet fever,loss of appetite,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,Streptococcal toxic shock syndrome (rapidly progressive symptoms with low blood pressure and multi-organ failure),https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,Scarlet fever is a bacterial illness that mainly affects children. It causes a distinctive pink-red rash.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,The distinctive pink-red rash caused by scarlet fever develops 12 to 48 hours after symptoms like a sore throat or headache.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,diarrhoea,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,meningitis,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,You or child develop any of these symptoms in the first few weeks after the main infection has cleared up:,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,"The symptoms of scarlet fever usually develop 2 to 5 days after infection. However, the incubation period (the period between exposure to the infection and symptoms appearing) can be as short as one day or as long as 7 days.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,The symptoms of scarlet fever will only develop in people susceptible to toxins produced by the Streptococcus bacteria. Most children over 10 years of age will have developed immunity to these toxins.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,"a white coating on the tongue, which peels a few days later leaving the tongue red and swollen (this is known as strawberry tongue)",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,"Without treatment, you’ll be infectious for 1 to 2 weeks after symptoms appear.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,vomiting,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,feeling very unwell,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,Other symptoms of scarlet fever may include:,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,It can also be caught from people who have the bacteria in their throat or on their skin but don’t have any symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,a general feeling of being unwell,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,necrotising fasciitis (a severe infection involving death of areas of soft tissue below the skin),https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,"red lines in the folds of the body, such as the armpit, which may last a couple of days after the rash has gone",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,Your GP should be able to diagnose scarlet fever by examining the distinctive rash and asking about other symptoms. They may also decide to take a sample of saliva from the back of the throat so it can be tested in a laboratory to confirm the diagnosis.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,"The symptoms usually improve within 24 hours of starting antibiotics, with the other symptoms disappearing within a few days. However, it’s important that the whole course of treatment is completed to ensure the infection is fully cleared and reduce the potential for antibiotic resistance.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,bacteraemia (an infection of the bloodstream),https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,severe headaches,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,swollen neck glands,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,septic arthritis,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,Many of the symptoms of scarlet fever can be relieved using some simple self care measures.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,nausea or vomiting,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Scarlet fever,severe pain,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/scarlet-fever/,scarlet fever,S,Scarlet fever
Schizophrenia,"assertive outreach teams – deliver intensive treatment and rehabilitation in the community for people with severe mental health problems and provide rapid help in a crisis situation; staff often visit people at home, act as advocates, liaise with other services (such as your GP or social services), and can also help with practical problems (such as helping to find housing and work), and daily tasks (such as shopping and cooking)",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,atypical antipsychotics – newer-generation antipsychotics developed in the 1990s,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"losing interest and motivation in life and activities, including relationships and sex",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"If you are experiencing symptoms of schizophrenia, see your GP as soon as possible. The earlier schizophrenia is treated, the more successful the outcome tends to be.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"lack of concentration, not wanting to leave the house, and changes in sleeping patterns",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Friends and family should try to understand what schizophrenia is, how it affects people, and how they can help. You can provide emotional and practical support, and encourage people to seek appropriate support and treatment.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Schizophrenia is a long-term mental health condition that causes a range of different psychological symptoms, including:",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,drowsiness,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"self-harm – such as cutting their arms or legs, or burning themselves with cigarettes",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Read more about the symptoms of schizophrenia.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"The condition may develop slowly. The first signs of schizophrenia, such as becoming socially withdrawn and unresponsive or experiencing changes in sleeping patterns, can be hard to identify. This is because the first symptoms often develop during adolescence and changes can be mistaken for an adolescent “phase”.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"weight gain, particularly with some atypical antipsychotics",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,changes in behaviour,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Sometimes it might not be clear whether someone has schizophrenia. If you have other symptoms at the same time, a psychiatrist may have reason to believe you have a related mental illness.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"If you are concerned you may be developing symptoms of schizophrenia, see your GP as soon as possible. The earlier schizophrenia is treated, the more successful the outcome tends to be.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,constipation,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,If you see any of these warning signs:,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Antipsychotics are usually recommended as the initial treatment for the symptoms of an acute schizophrenic episode. They work by blocking the effect of the chemical dopamine on the brain.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Psychological treatment can help people with schizophrenia cope with the symptoms of hallucinations or delusions better. They can also help treat some of the negative symptoms of schizophrenia, such as apathy or a lack of enjoyment.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Antipsychotics can usually reduce feelings of anxiety or aggression within a few hours of use, but may take several days or weeks to reduce other symptoms, such as hallucinations or delusional thoughts.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,talking to others about the condition,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Hearing Voices Network,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,trembling,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Read more about the causes of schizophrenia.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Rethink Mental Illness,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,delusions – unusual beliefs not based on reality that often contradict the evidence,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Certain drugs, particularly cannabis, cocaine, LSD or amphetamines, may trigger symptoms of schizophrenia in people who are susceptible. Using amphetamines or cocaine can lead to psychosis and can cause a relapse in people recovering from an earlier episode.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,muscle twitches,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"acute day hospitals – an alternative to inpatient care in a hospital, where you can visit every day or as often as necessary",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Many people recover from schizophrenia, although they may have periods when symptoms return (relapses). Support and treatment can help reduce the impact the condition has on your life.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"positive symptoms – represent a change in behaviour or thoughts, such as hallucinations or delusions",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Arts therapies have been shown to alleviate the negative symptoms of schizophrenia in some people.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"talking about death or suicide – this may be a direct statement such as, “I wish I was dead”, or indirect phrases such as, “I think that dead people must be happier than us”, or “Wouldn’t it be nice to go to sleep and never wake up?”",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,let them know they are not alone and you care about them,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Many people with schizophrenia experience periods of depression. Do not ignore these symptoms. If depression is not treated, it can worsen and lead to suicidal thoughts.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"advocates – trained and experienced workers who help people communicate their needs or wishes, get impartial information, and represent their views to other people; they can be based in your hospital or mental health support groups, or you can find an independent advocate to act on your behalf",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"trained peer support – this involves the support of someone who has had schizophrenia themselves and is now stable, and may be available through your CMHT",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Changes in thinking and behaviour are the most obvious signs of schizophrenia, but people can experience symptoms in different ways.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,discussing information about schizophrenia,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,lack of sex drive,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,hallucinations – hearing or seeing things that do not exist,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,recognising the signs of an acute episode,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,The negative symptoms of schizophrenia can often appear several years before somebody experiences their first acute schizophrenic episode. These initial negative symptoms are often referred to as the prodromal period of schizophrenia.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Mind,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"A member of the CMHT team, usually a psychiatrist or a specialist nurse, will carry out a more detailed assessment of your symptoms. They will also want to know your personal history and current circumstances.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,shaking,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,crisis services – specialist mental health teams that help with crises that occur outside normal office hours and allow people to be treated at home for an acute episode of illness instead of in hospital,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,typical antipsychotics – the first generation of antipsychotics developed during the 1950s,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,early intervention teams – these provide early identification and treatment for people with the first symptoms of psychosis; your GP may be able to refer you directly to an early intervention team,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"making final arrangements – such as giving away possessions, making a will or saying goodbye to friends",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Current thinking is that some people may be prone to schizophrenia, and a stressful or emotional life event might trigger a psychotic episode. However, it’s not known why some people develop symptoms while others don’t.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,a sudden lifting of mood – this could mean a person has decided to commit suicide and feels better because of their decision,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,muscle spasms,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,offer your support in finding other solutions to their problems,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,SANE,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Friends and family can play a major role by monitoring the person’s mental state, watching out for any signs of relapse, and encouraging them to take their medication and attend medical appointments.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,exploring ways of supporting somebody with schizophrenia,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"get professional help for the person, such as from a crisis resolution team (CRT) or the duty psychiatrist at your local A&E department",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,taking medication as prescribed,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"being less likely to initiate conversations and feeling uncomfortable with people, or feeling there is nothing to say",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"negative symptoms – represent a withdrawal or lack of function that you would usually expect to see in a healthy person; for example, people with schizophrenia often appear emotionless, flat and apathetic",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Do not stop taking your antipsychotics without first consulting your care co-ordinator, psychiatrist or GP. If you stop taking them, you could have a relapse of symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,People who have serious psychotic symptoms as the result of an acute schizophrenic episode may require a more intensive level of care than a CMHT can provide.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,These are chemicals that carry messages between brain cells. There is a connection between neurotransmitters and schizophrenia because drugs that alter the levels of neurotransmitters in the brain are known to relieve some of the symptoms of schizophrenia.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,muddled thoughts based on hallucinations or delusions,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,blurred vision,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"community mental health teams (CMHTs) – these provide the main part of local specialist mental health services, and offer assessment, treatment and social care to people living with schizophrenia and other mental illnesses",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,Symptoms during the prodromal period usually appear gradually and slowly get worse. They include becoming more socially withdrawn and experiencing an increasing lack of care about your appearance and personal hygiene.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,deciding how to solve practical problems that can be caused by the symptoms of schizophrenia,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,dry mouth,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,The symptoms of schizophrenia are usually classified into one of two categories – positive or negative.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"People often have episodes of schizophrenia, during which their symptoms are particularly severe, followed by periods where they experience few or no positive symptoms. This is known as acute schizophrenia.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"Your GP will ask about your symptoms and check they are not the result of other causes, such as recreational drug use.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
